covariate_id,covariate_name,covariate_analysis_id,analysis_id,database_id
4159753212,condition_era group during day -30 through 0 days relative to index: Tetraplegic spinal paralysis,212,2,cdm_premier_covid_v1240
4159863212,condition_era group during day -30 through 0 days relative to index: Streptococcal skin disorder,212,2,cdm_premier_covid_v1240
4099646212,condition_era group during day -30 through 0 days relative to index: Thyroid atrophy,212,2,cdm_premier_covid_v1240
4267560212,condition_era group during day -30 through 0 days relative to index: Neoplasm of integumentary system,212,2,cdm_premier_covid_v1240
4267582212,condition_era group during day -30 through 0 days relative to index: Infestation by Sarcoptes,212,2,cdm_premier_covid_v1240
4276360212,condition_era group during day -30 through 0 days relative to index: Undernutrition,212,2,cdm_premier_covid_v1240
4001171212,condition_era group during day -30 through 0 days relative to index: Liver cell carcinoma,212,2,cdm_premier_covid_v1240
4001329212,"condition_era group during day -30 through 0 days relative to index: Follicular non-Hodgkin's lymphoma, mixed small cleaved cell and large cell",212,2,cdm_premier_covid_v1240
4001331212,condition_era group during day -30 through 0 days relative to index: Prolymphocytic leukemia,212,2,cdm_premier_covid_v1240
4001336212,condition_era group during day -30 through 0 days relative to index: Concussion injury of brain,212,2,cdm_premier_covid_v1240
4276724212,condition_era group during day -30 through 0 days relative to index: Finding related to self-esteem,212,2,cdm_premier_covid_v1240
4275423212,condition_era group during day -30 through 0 days relative to index: Supraventricular tachycardia,212,2,cdm_premier_covid_v1240
4066733212,condition_era group during day -30 through 0 days relative to index: Contact dermatitis due to plants,212,2,cdm_premier_covid_v1240
4068261212,condition_era group during day -30 through 0 days relative to index: Bile duct proliferation,212,2,cdm_premier_covid_v1240
4069761212,condition_era group during day -30 through 0 days relative to index: Retained fetal tissue,212,2,cdm_premier_covid_v1240
4113639212,condition_era group during day -30 through 0 days relative to index: Benign genital neoplasm,212,2,cdm_premier_covid_v1240
4113650212,condition_era group during day -30 through 0 days relative to index: Noninflammatory cervical disorder,212,2,cdm_premier_covid_v1240
4113713212,condition_era group during day -30 through 0 days relative to index: Lesion of penis,212,2,cdm_premier_covid_v1240
4113714212,condition_era group during day -30 through 0 days relative to index: Mass of penis,212,2,cdm_premier_covid_v1240
4113717212,condition_era group during day -30 through 0 days relative to index: Lesion of prepuce,212,2,cdm_premier_covid_v1240
4115161212,condition_era group during day -30 through 0 days relative to index: Rheumatoid arthritis - hand joint,212,2,cdm_premier_covid_v1240
4115169212,condition_era group during day -30 through 0 days relative to index: Pain in left arm,212,2,cdm_premier_covid_v1240
4115170212,condition_era group during day -30 through 0 days relative to index: Pain in right arm,212,2,cdm_premier_covid_v1240
4115171212,condition_era group during day -30 through 0 days relative to index: Pain in right lower limb,212,2,cdm_premier_covid_v1240
4115173212,condition_era group during day -30 through 0 days relative to index: Atrial premature complex,212,2,cdm_premier_covid_v1240
4115176212,condition_era group during day -30 through 0 days relative to index: Pathological fracture - ankle and/or foot,212,2,cdm_premier_covid_v1240
4223938212,condition_era group during day -30 through 0 days relative to index: Dizziness,212,2,cdm_premier_covid_v1240
4223947212,"condition_era group during day -30 through 0 days relative to index: Viral hepatitis, type A",212,2,cdm_premier_covid_v1240
4225578212,condition_era group during day -30 through 0 days relative to index: Anomaly of chromosome pair 4,212,2,cdm_premier_covid_v1240
4225656212,condition_era group during day -30 through 0 days relative to index: Cataract due to diabetes mellitus type 1,212,2,cdm_premier_covid_v1240
4227210212,condition_era group during day -30 through 0 days relative to index: Retinopathy due to type 1 diabetes mellitus,212,2,cdm_premier_covid_v1240
4116650212,condition_era group during day -30 through 0 days relative to index: Lesion of nose,212,2,cdm_premier_covid_v1240
4115254212,condition_era group during day -30 through 0 days relative to index: Lesion of larynx,212,2,cdm_premier_covid_v1240
4115258212,condition_era group during day -30 through 0 days relative to index: Subglottic lesion,212,2,cdm_premier_covid_v1240
4101305212,condition_era group during day -30 through 0 days relative to index: Gaucher's disease,212,2,cdm_premier_covid_v1240
4114624212,condition_era group during day -30 through 0 days relative to index: Coordination problem,212,2,cdm_premier_covid_v1240
441513212,condition_era group during day -30 through 0 days relative to index: Primary malignant neoplasm of axillary tail of breast,212,2,cdm_premier_covid_v1240
441515212,condition_era group during day -30 through 0 days relative to index: Primary malignant neoplasm of lower outer quadrant of female breast,212,2,cdm_premier_covid_v1240
4003529212,condition_era group during day -30 through 0 days relative to index: Acute sialoadenitis,212,2,cdm_premier_covid_v1240
4111231212,condition_era group during day -30 through 0 days relative to index: Pain in toe,212,2,cdm_premier_covid_v1240
4111261212,condition_era group during day -30 through 0 days relative to index: Gram positive sepsis,212,2,cdm_premier_covid_v1240
4111360212,condition_era group during day -30 through 0 days relative to index: Burn of urogenital structure,212,2,cdm_premier_covid_v1240
4112748212,condition_era group during day -30 through 0 days relative to index: Keratosis,212,2,cdm_premier_covid_v1240
4112752212,condition_era group during day -30 through 0 days relative to index: Basal cell carcinoma of skin,212,2,cdm_premier_covid_v1240
4126895212,condition_era group during day -30 through 0 days relative to index: Mass of vulva,212,2,cdm_premier_covid_v1240
4126903212,condition_era group during day -30 through 0 days relative to index: Vaginal lesion,212,2,cdm_premier_covid_v1240
4122115212,condition_era group during day -30 through 0 days relative to index: Tooth disorder,212,2,cdm_premier_covid_v1240
4090431212,condition_era group during day -30 through 0 days relative to index: Discomfort,212,2,cdm_premier_covid_v1240
4091493212,condition_era group during day -30 through 0 days relative to index: Malignant tumor of hypothalamus,212,2,cdm_premier_covid_v1240
4092217212,"condition_era group during day -30 through 0 days relative to index: Malignant neoplasm of middle lobe, bronchus or lung",212,2,cdm_premier_covid_v1240
4092289212,condition_era group during day -30 through 0 days relative to index: Livebirth,212,2,cdm_premier_covid_v1240
4343219212,condition_era group during day -30 through 0 days relative to index: Skin graft disorder,212,2,cdm_premier_covid_v1240
4343239212,condition_era group during day -30 through 0 days relative to index: Skin graft infection,212,2,cdm_premier_covid_v1240
375671212,condition_era group during day -30 through 0 days relative to index: Concussion with loss of consciousness,212,2,cdm_premier_covid_v1240
375738212,condition_era group during day -30 through 0 days relative to index: Neurosyphilis,212,2,cdm_premier_covid_v1240
375800212,condition_era group during day -30 through 0 days relative to index: Dystonia,212,2,cdm_premier_covid_v1240
375801212,condition_era group during day -30 through 0 days relative to index: Demyelinating disease of central nervous system,212,2,cdm_premier_covid_v1240
375806212,condition_era group during day -30 through 0 days relative to index: Idiopathic peripheral neuropathy,212,2,cdm_premier_covid_v1240
375807212,condition_era group during day -30 through 0 days relative to index: Degenerative disorder of eye,212,2,cdm_premier_covid_v1240
375815212,condition_era group during day -30 through 0 days relative to index: Bullous keratopathy,212,2,cdm_premier_covid_v1240
375817212,condition_era group during day -30 through 0 days relative to index: Conjunctivochalasis,212,2,cdm_premier_covid_v1240
375827212,condition_era group during day -30 through 0 days relative to index: Acute non-suppurative otitis media - serous,212,2,cdm_premier_covid_v1240
376063212,condition_era group during day -30 through 0 days relative to index: Benign neoplasm of cerebral meninges,212,2,cdm_premier_covid_v1240
433885212,condition_era group during day -30 through 0 days relative to index: Closed supracondylar fracture of humerus,212,2,cdm_premier_covid_v1240
433915212,condition_era group during day -30 through 0 days relative to index: Burn of thigh,212,2,cdm_premier_covid_v1240
433917212,condition_era group during day -30 through 0 days relative to index: Burns of multiple sites,212,2,cdm_premier_covid_v1240
433919212,condition_era group during day -30 through 0 days relative to index: Poisoning by heroin,212,2,cdm_premier_covid_v1240
433935212,condition_era group during day -30 through 0 days relative to index: Poisoning by psychostimulant,212,2,cdm_premier_covid_v1240
381572212,condition_era group during day -30 through 0 days relative to index: Abducens nerve palsy,212,2,cdm_premier_covid_v1240
381573212,condition_era group during day -30 through 0 days relative to index: Acute mastoiditis without complications,212,2,cdm_premier_covid_v1240
381580212,condition_era group during day -30 through 0 days relative to index: Conjunctival degeneration,212,2,cdm_premier_covid_v1240
381581212,condition_era group during day -30 through 0 days relative to index: Chalazion,212,2,cdm_premier_covid_v1240
381591212,condition_era group during day -30 through 0 days relative to index: Cerebrovascular disease,212,2,cdm_premier_covid_v1240
4017107212,condition_era group during day -30 through 0 days relative to index: Traumatic subdural hemorrhage,212,2,cdm_premier_covid_v1240
